"","uterus","kidney","testis","pancreas","stomach","prostate","ovary","thyroid.gland","adrenal.gland","salivary.gland","spleen","esophagus"
"ENSG00000019582",5.15556718788016e-06,1.9274772953643e-05,1.12967078919649e-05,2.24150738987269e-05,2.57821722745178e-05,1.61165526020981e-05,9.27693710042544e-05,2.08168378814533e-06,3.02170174236153e-06,4.39507680627276e-05,6.55787353072913e-05,1.41975783814974e-05
"ENSG00000005884",1.27859649036707e-05,1.89300844751861e-05,0.000192731476717121,1.63283356769568e-06,1.61900991712457e-05,9.09469524858928e-05,1.56088261679178e-05,1.78424298112568e-05,4.24160979215676e-06,1.28185086267641e-06,1.20208833831398e-06,1.3604657756806e-05
"ENSG00000006625",1.49569298582287e-05,7.56452976351647e-05,0.000159076760769207,5.15357011433753e-05,5.75761071620985e-05,3.70816289576995e-05,0.000111797510547467,8.19490893717091e-06,4.90023013764044e-05,0.000109509193869584,1.79254349762277e-05,0.000204730166674459
"ENSG00000021776",NA,1.35790645561249e-07,NA,NA,1.15665790950274e-07,NA,3.26336915263018e-06,5.6017166467499e-08,2.12840396843124e-07,1.18134533049847e-07,2.10607024805311e-06,NA
"ENSG00000006282",2.41512638738724e-06,NA,3.83862749759366e-06,NA,1.4600560761958e-05,5.31209878898447e-06,1.69590517336998e-05,1.71698117666969e-06,9.74522864277188e-06,9.25425848895159e-07,1.70775411310076e-06,2.27357777904614e-06
"ENSG00000020129",NA,NA,1.30668953216675e-05,NA,2.9024954459639e-06,7.62168402322956e-06,3.03548849384908e-06,NA,1.83693054167224e-06,4.36779792858357e-06,NA,6.57293652032693e-06
"ENSG00000003400",NA,NA,NA,NA,2.31922503293065e-06,NA,NA,NA,NA,NA,9.32822882597982e-07,NA
"ENSG00000020426",NA,NA,NA,NA,NA,NA,NA,NA,5.40145560574372e-07,5.17198456351647e-07,NA,NA
"ENSG00000007080",1.60455691684805e-06,NA,1.89420054399148e-06,1.28566450221426e-06,NA,5.05719007568365e-06,4.40233660627595e-05,NA,4.52148470421842e-06,1.87767103548781e-06,NA,4.21996277505786e-06
"ENSG00000003509",NA,NA,NA,NA,1.08134596990642e-06,5.81682006864057e-07,NA,NA,NA,5.41409528702199e-06,NA,NA
"ENSG00000005108",NA,2.96696661799513e-07,NA,NA,NA,4.77301643740022e-07,NA,9.27622796578017e-08,NA,NA,NA,NA
"ENSG00000004700",1.07193131642224e-05,4.32958950319104e-06,7.33579676681784e-05,1.10735542849828e-05,4.73618856596177e-05,1.72840479708722e-05,2.4692999351359e-05,1.1234675451729e-05,2.19723715866446e-05,2.80226589985946e-05,9.07114982307085e-05,3.64851432715739e-05
"ENSG00000011009",2.31021926430614e-05,7.78193091527086e-05,9.9240694988282e-05,7.10673626781854e-05,8.39680734659998e-05,2.52966539041984e-05,9.30088545807016e-05,6.90601885917215e-06,5.31450797382918e-05,0.000105961813868538,8.06251821850718e-05,7.06412525216294e-05
"ENSG00000004487",3.20599481764474e-07,6.04966647272606e-07,1.7700628735471e-05,1.81988326334097e-06,6.68314581804484e-06,9.32327486278938e-07,2.71025413068667e-05,3.07532873371417e-07,6.59638002659181e-06,3.64800604236944e-06,7.8546107024364e-06,6.77237653039137e-06
"ENSG00000009954",NA,NA,NA,2.27392989861995e-05,NA,NA,NA,NA,3.08053556415772e-07,NA,NA,NA
"ENSG00000005882",5.76017699037503e-07,3.40430776973548e-05,NA,NA,NA,1.96477006204545e-05,7.4246825384539e-06,NA,1.11943811545126e-05,2.16258943011884e-05,NA,NA
"ENSG00000006607",NA,NA,8.62018959636821e-07,NA,1.74650787817334e-06,NA,NA,NA,1.65871288002718e-07,NA,NA,NA
